year,category,winner,entity
1960,ART DIRECTION (Black-and-White),TRUE,The Apartment
1960,ART DIRECTION (Black-and-White),FALSE,The Facts of Life
1960,ART DIRECTION (Black-and-White),FALSE,Psycho
1960,ART DIRECTION (Black-and-White),FALSE,Sons and Lovers
1960,ART DIRECTION (Black-and-White),FALSE,Visit to a Small Planet
1960,ART DIRECTION (Color),FALSE,Cimarron
1960,ART DIRECTION (Color),FALSE,It Started in Naples
1960,ART DIRECTION (Color),FALSE,Pepe
1960,ART DIRECTION (Color),TRUE,Spartacus
1960,ART DIRECTION (Color),FALSE,Sunrise at Campobello
1960,CINEMATOGRAPHY (Black-and-White),FALSE,The Apartment
1960,CINEMATOGRAPHY (Black-and-White),FALSE,The Facts of Life
1960,CINEMATOGRAPHY (Black-and-White),FALSE,Inherit the Wind
1960,CINEMATOGRAPHY (Black-and-White),FALSE,Psycho
1960,CINEMATOGRAPHY (Black-and-White),TRUE,Sons and Lovers
1960,CINEMATOGRAPHY (Color),FALSE,The Alamo
1960,CINEMATOGRAPHY (Color),FALSE,Butterfield 8
1960,CINEMATOGRAPHY (Color),FALSE,Exodus
1960,CINEMATOGRAPHY (Color),FALSE,Pepe
1960,CINEMATOGRAPHY (Color),TRUE,Spartacus
1960,COSTUME DESIGN (Black-and-White),TRUE,The Facts of Life
1960,COSTUME DESIGN (Black-and-White),FALSE,Never on Sunday
1960,COSTUME DESIGN (Black-and-White),FALSE,The Rise and Fall of Legs Diamond
1960,COSTUME DESIGN (Black-and-White),FALSE,Seven Thieves
1960,COSTUME DESIGN (Black-and-White),FALSE,The Virgin Spring
1960,COSTUME DESIGN (Color),FALSE,Can-Can
1960,COSTUME DESIGN (Color),FALSE,Midnight Lace
1960,COSTUME DESIGN (Color),FALSE,Pepe
1960,COSTUME DESIGN (Color),TRUE,Spartacus
1960,COSTUME DESIGN (Color),FALSE,Sunrise at Campobello
1960,DIRECTING,TRUE,The Apartment
1960,DIRECTING,FALSE,Never on Sunday
1960,DIRECTING,FALSE,Psycho
1960,DIRECTING,FALSE,Sons and Lovers
1960,DIRECTING,FALSE,The Sundowners
1960,DOCUMENTARY (Feature),TRUE,The Horse with the Flying Tail
1960,DOCUMENTARY (Feature),FALSE,Rebel in Paradise
1960,DOCUMENTARY (Short Subject),FALSE,Beyond Silence
1960,DOCUMENTARY (Short Subject),FALSE,A City Called Copenhagen
1960,DOCUMENTARY (Short Subject),FALSE,George Grosz' Interregnum
1960,DOCUMENTARY (Short Subject),TRUE,Giuseppina
1960,DOCUMENTARY (Short Subject),FALSE,Universe
1960,FILM EDITING,FALSE,The Alamo
1960,FILM EDITING,TRUE,The Apartment
1960,FILM EDITING,FALSE,Inherit the Wind
1960,FILM EDITING,FALSE,Pepe
1960,FILM EDITING,FALSE,Spartacus
1960,FOREIGN LANGUAGE FILM,FALSE,Kapo
1960,FOREIGN LANGUAGE FILM,FALSE,La V̩rit̩
1960,FOREIGN LANGUAGE FILM,FALSE,Macario
1960,FOREIGN LANGUAGE FILM,FALSE,The Ninth Circle
1960,FOREIGN LANGUAGE FILM,TRUE,The Virgin Spring
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Alamo
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Elmer Gantry
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,Exodus
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Magnificent Seven
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Spartacus
1960,MUSIC (Scoring of a Musical Picture),FALSE,Bells Are Ringing
1960,MUSIC (Scoring of a Musical Picture),FALSE,Can-Can
1960,MUSIC (Scoring of a Musical Picture),FALSE,Let's Make Love
1960,MUSIC (Scoring of a Musical Picture),FALSE,Pepe
1960,MUSIC (Scoring of a Musical Picture),TRUE,Song without End (The Story of Franz Liszt)
1960,MUSIC (Song),FALSE,The Facts of Life
1960,MUSIC (Song),FALSE,Pepe
1960,MUSIC (Song),FALSE,The Alamo
1960,MUSIC (Song),TRUE,Never on Sunday
1960,MUSIC (Song),FALSE,High Time
1960,BEST MOTION PICTURE,FALSE,The Alamo
1960,BEST MOTION PICTURE,TRUE,The Apartment
1960,BEST MOTION PICTURE,FALSE,Elmer Gantry
1960,BEST MOTION PICTURE,FALSE,Sons and Lovers
1960,BEST MOTION PICTURE,FALSE,The Sundowners
1960,SHORT SUBJECT (Cartoon),FALSE,Goliath II
1960,SHORT SUBJECT (Cartoon),FALSE,High Note
1960,SHORT SUBJECT (Cartoon),FALSE,Mouse and Garden
1960,SHORT SUBJECT (Cartoon),TRUE,Munro
1960,SHORT SUBJECT (Cartoon),FALSE,A Place in the Sun
1960,SHORT SUBJECT (Live Action),FALSE,The Creation of Woman
1960,SHORT SUBJECT (Live Action),TRUE,Day of the Painter
1960,SHORT SUBJECT (Live Action),FALSE,Islands of the Sea
1960,SHORT SUBJECT (Live Action),FALSE,A Sport Is Born
1960,SOUND,TRUE,The Alamo
1960,SOUND,FALSE,The Apartment
1960,SOUND,FALSE,Cimarron
1960,SOUND,FALSE,Pepe
1960,SOUND,FALSE,Sunrise at Campobello
1960,SPECIAL EFFECTS,FALSE,The Last Voyage
1960,SPECIAL EFFECTS,TRUE,The Time Machine
1960,WRITING (Screenplay--based on material from another medium),TRUE,Elmer Gantry
1960,WRITING (Screenplay--based on material from another medium),FALSE,Inherit the Wind
1960,WRITING (Screenplay--based on material from another medium),FALSE,Sons and Lovers
1960,WRITING (Screenplay--based on material from another medium),FALSE,The Sundowners
1960,WRITING (Screenplay--based on material from another medium),FALSE,Tunes of Glory
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Angry Silence
1960,WRITING (Story and Screenplay--written directly for the screen),TRUE,The Apartment
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Facts of Life
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,"Hiroshima, Mon Amour"
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,Never on Sunday
1960,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Sol Lesser
1960,HONORARY AWARD,TRUE,"To Gary Cooper for his many memorable screen performances and the international recognition he, as an individual, has gained for the motion picture industry."
1960,HONORARY AWARD,TRUE,To Stan Laurel for his creative pioneering in the field of cinema comedy.
1960,HONORARY AWARD,TRUE,"To Hayley Mills for Pollyanna , the most outstanding juvenile performance during 1960."
1960,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To AMPEX PROFESSIONAL PRODUCTS CO. for the production of a well-engineered multi-purpose sound system combining high standards of quality with convenience of control, dependable operation and simplified emergency provisions."
1960,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To ARTHUR HOLCOMB, PETRO VLAHOS and COLUMBIA STUDIO CAMERA DEPARTMENT for a camera flicker indicating device."
1960,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To ANTHONY PAGLIA and the 20TH CENTURY-FOX STUDIO MECHANICAL EFFECTS DEPARTMENT for the design and construction of a miniature flak gun and ammunition.
1960,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To CARL HAUGE, ROBERT GRUBEL and EDWARD REICHARD of Consolidated Film Industries for the development of an automatic developer replenisher system."
1961,ACTOR,FALSE,Charles Boyer
1961,ACTOR,FALSE,Paul Newman
1961,ACTOR,TRUE,Maximilian Schell
1961,ACTOR,FALSE,Spencer Tracy
1961,ACTOR,FALSE,Stuart Whitman
1961,ACTOR IN A SUPPORTING ROLE,TRUE,George Chakiris
1961,ACTOR IN A SUPPORTING ROLE,FALSE,Montgomery Clift
1961,ACTOR IN A SUPPORTING ROLE,FALSE,Peter Falk
1961,ACTOR IN A SUPPORTING ROLE,FALSE,Jackie Gleason
1961,ACTOR IN A SUPPORTING ROLE,FALSE,George C. Scott
1961,ACTRESS,FALSE,Audrey Hepburn
1961,ACTRESS,FALSE,Piper Laurie
1961,ACTRESS,TRUE,Sophia Loren
1961,ACTRESS,FALSE,Geraldine Page
1961,ACTRESS,FALSE,Natalie Wood
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Fay Bainter
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Judy Garland
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Lotte Lenya
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Una Merkel
1961,ACTRESS IN A SUPPORTING ROLE,TRUE,Rita Moreno
1961,ART DIRECTION (Black-and-White),FALSE,The Absent Minded Professor
1961,ART DIRECTION (Black-and-White),FALSE,The Children's Hour
1961,ART DIRECTION (Black-and-White),TRUE,The Hustler
1961,ART DIRECTION (Black-and-White),FALSE,Judgment at Nuremberg
1961,ART DIRECTION (Black-and-White),FALSE,La Dolce Vita
1961,ART DIRECTION (Color),FALSE,Breakfast at Tiffany's
1961,ART DIRECTION (Color),FALSE,El Cid
1961,ART DIRECTION (Color),FALSE,Flower Drum Song
1961,ART DIRECTION (Color),FALSE,Summer and Smoke
1961,ART DIRECTION (Color),TRUE,West Side Story
1961,CINEMATOGRAPHY (Black-and-White),FALSE,The Absent Minded Professor
1961,CINEMATOGRAPHY (Black-and-White),FALSE,The Children's Hour
1961,CINEMATOGRAPHY (Black-and-White),TRUE,The Hustler
1961,CINEMATOGRAPHY (Black-and-White),FALSE,Judgment at Nuremberg
1961,CINEMATOGRAPHY (Black-and-White),FALSE,"One, Two, Three"
1961,CINEMATOGRAPHY (Color),FALSE,Fanny
1961,CINEMATOGRAPHY (Color),FALSE,Flower Drum Song
1961,CINEMATOGRAPHY (Color),FALSE,A Majority of One
1961,CINEMATOGRAPHY (Color),FALSE,One-Eyed Jacks
1961,CINEMATOGRAPHY (Color),TRUE,West Side Story
1961,COSTUME DESIGN (Black-and-White),FALSE,The Children's Hour
1961,COSTUME DESIGN (Black-and-White),FALSE,Claudelle Inglish
1961,COSTUME DESIGN (Black-and-White),FALSE,Judgment at Nuremberg
1961,COSTUME DESIGN (Black-and-White),TRUE,La Dolce Vita
1961,COSTUME DESIGN (Black-and-White),FALSE,Yojimbo
1961,COSTUME DESIGN (Color),FALSE,Babes in Toyland
1961,COSTUME DESIGN (Color),FALSE,Back Street
1961,COSTUME DESIGN (Color),FALSE,Flower Drum Song
1961,COSTUME DESIGN (Color),FALSE,Pocketful of Miracles
1961,COSTUME DESIGN (Color),TRUE,West Side Story
1961,DIRECTING,FALSE,The Guns of Navarone
1961,DIRECTING,FALSE,The Hustler
1961,DIRECTING,FALSE,Judgment at Nuremberg
1961,DIRECTING,FALSE,La Dolce Vita
1961,DIRECTING,TRUE,West Side Story
1961,DOCUMENTARY (Feature),FALSE,La Grande Olimpiade (Olympic Games 1960)
1961,DOCUMENTARY (Feature),TRUE,Le Ciel et la Boue (Sky Above and Mud Beneath)
1961,DOCUMENTARY (Short Subject),FALSE,Breaking the Language Barrier
1961,DOCUMENTARY (Short Subject),FALSE,Cradle of Genius
1961,DOCUMENTARY (Short Subject),FALSE,Kahl
1961,DOCUMENTARY (Short Subject),FALSE,L'Uomo in Grigio (The Man in Gray)
1961,DOCUMENTARY (Short Subject),TRUE,Project Hope
1961,FILM EDITING,FALSE,Fanny
1961,FILM EDITING,FALSE,The Guns of Navarone
1961,FILM EDITING,FALSE,Judgment at Nuremberg
1961,FILM EDITING,FALSE,The Parent Trap
1961,FILM EDITING,TRUE,West Side Story
1961,FOREIGN LANGUAGE FILM,FALSE,Harry and the Butler
1961,FOREIGN LANGUAGE FILM,FALSE,Immortal Love
1961,FOREIGN LANGUAGE FILM,FALSE,The Important Man
1961,FOREIGN LANGUAGE FILM,FALSE,Placido
1961,FOREIGN LANGUAGE FILM,TRUE,Through a Glass Darkly
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,Breakfast at Tiffany's
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,El Cid
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Fanny
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Guns of Navarone
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Summer and Smoke
1961,MUSIC (Scoring of a Musical Picture),FALSE,Babes in Toyland
1961,MUSIC (Scoring of a Musical Picture),FALSE,Flower Drum Song
1961,MUSIC (Scoring of a Musical Picture),FALSE,Khovanshchina
1961,MUSIC (Scoring of a Musical Picture),FALSE,Paris Blues
1961,MUSIC (Scoring of a Musical Picture),TRUE,West Side Story
1961,MUSIC (Song),FALSE,Bachelor in Paradise
1961,MUSIC (Song),FALSE,El Cid
1961,MUSIC (Song),TRUE,Breakfast at Tiffany's
1961,MUSIC (Song),FALSE,Pocketful of Miracles
1961,MUSIC (Song),FALSE,Town without Pity
1961,BEST MOTION PICTURE,FALSE,Fanny
1961,BEST MOTION PICTURE,FALSE,The Guns of Navarone
1961,BEST MOTION PICTURE,FALSE,The Hustler
1961,BEST MOTION PICTURE,FALSE,Judgment at Nuremberg
1961,BEST MOTION PICTURE,TRUE,West Side Story
1961,SHORT SUBJECT (Cartoon),FALSE,Aquamania
1961,SHORT SUBJECT (Cartoon),FALSE,Beep Prepared
1961,SHORT SUBJECT (Cartoon),TRUE,Ersatz (The Substitute)
1961,SHORT SUBJECT (Cartoon),FALSE,Nelly's Folly
1961,SHORT SUBJECT (Cartoon),FALSE,The Pied Piper of Guadalupe
1961,SHORT SUBJECT (Live Action),FALSE,Ballon Vole (Play Ball!)
1961,SHORT SUBJECT (Live Action),FALSE,The Face of Jesus
1961,SHORT SUBJECT (Live Action),FALSE,Rooftops of New York
1961,SHORT SUBJECT (Live Action),TRUE,Seawards the Great Ships
1961,SHORT SUBJECT (Live Action),FALSE,"Very Nice, Very Nice"
1961,SOUND,FALSE,The Children's Hour
1961,SOUND,FALSE,Flower Drum Song
1961,SOUND,FALSE,The Guns of Navarone
1961,SOUND,FALSE,The Parent Trap
1961,SOUND,TRUE,West Side Story
1961,SPECIAL EFFECTS,FALSE,The Absent Minded Professor
1961,SPECIAL EFFECTS,TRUE,The Guns of Navarone
1961,WRITING (Screenplay--based on material from another medium),FALSE,Breakfast at Tiffany's
1961,WRITING (Screenplay--based on material from another medium),FALSE,The Guns of Navarone
1961,WRITING (Screenplay--based on material from another medium),FALSE,The Hustler
1961,WRITING (Screenplay--based on material from another medium),TRUE,Judgment at Nuremberg
1961,WRITING (Screenplay--based on material from another medium),FALSE,West Side Story
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,Ballad of a Soldier
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,General Della Rovere
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,La Dolce Vita
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,Lover Come Back
1961,WRITING (Story and Screenplay--written directly for the screen),TRUE,Splendor in the Grass
1961,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,George Seaton
1961,HONORARY AWARD,TRUE,"To William L. Hendricks for his outstanding patriotic service in the conception, writing and production of the Marine Corps film, A Force in Readiness , which has brought honor to the Academy and the motion picture industry."
1961,HONORARY AWARD,TRUE,To Fred L. Metzler for his dedication and outstanding service to the Academy of Motion Picture Arts and Sciences.
1961,HONORARY AWARD,TRUE,To Jerome Robbins for his brilliant achievements in the art of choreography on film.
1961,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Stanley Kramer
1961,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To SYLVANIA ELECTRIC PRODUCTS, INC., for the development of a hand held high-power photographic lighting unit known as the Sun Gun Professional."
1961,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To JAMES DALE, S. WILSON, H.E. RICE, JOHN RUDE, LAURIE ATKIN, WADSWORTH E. POHL, H. PEASGOOD and TECHNICOLOR CORP. for a process of automatic selective printing."
1961,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To 20TH CENTURY-FOX RESEARCH DEPARTMENT, under the direction of E.I. SPONABLE and HERBERT E. BRAGG, and DELUXE LABORATORIES, INC., with the assistance of F.D. LESLIE, R.D. WHITMORE, A.A. ALDEN, ENDEL POOL and JAMES B. GORDON for a system of decompressing and recomposing CinemaScope pictures for conventional aspect ratios."
1961,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To HURLETRON, INC., ELECTRIC EYE EQUIPMENT DIVISION, for an automatic light changing system for motion picture printers."
1961,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To WADSWORTH E. POHL and TECHNICOLOR CORP. for an integrated sound and picture transfer process.
1962,ACTOR,FALSE,Burt Lancaster
1962,ACTOR,FALSE,Jack Lemmon
1962,ACTOR,FALSE,Marcello Mastroianni
1962,ACTOR,FALSE,Peter O'Toole
1962,ACTOR,TRUE,Gregory Peck
1962,ACTOR IN A SUPPORTING ROLE,TRUE,Ed Begley
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Victor Buono
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Telly Savalas
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Omar Sharif
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Terence Stamp
1962,ACTRESS,TRUE,Anne Bancroft
1962,ACTRESS,FALSE,Bette Davis
1962,ACTRESS,FALSE,Katharine Hepburn
1962,ACTRESS,FALSE,Geraldine Page
1962,ACTRESS,FALSE,Lee Remick
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Mary Badham
1962,ACTRESS IN A SUPPORTING ROLE,TRUE,Patty Duke
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Shirley Knight
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Angela Lansbury
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Thelma Ritter
1962,ART DIRECTION (Black-and-White),FALSE,Days of Wine and Roses
1962,ART DIRECTION (Black-and-White),FALSE,The Longest Day
1962,ART DIRECTION (Black-and-White),FALSE,Period of Adjustment
1962,ART DIRECTION (Black-and-White),FALSE,The Pigeon That Took Rome
1962,ART DIRECTION (Black-and-White),TRUE,To Kill a Mockingbird
1962,ART DIRECTION (Color),TRUE,Lawrence of Arabia
1962,ART DIRECTION (Color),FALSE,Meredith Willson's The Music Man
1962,ART DIRECTION (Color),FALSE,Mutiny on the Bounty
1962,ART DIRECTION (Color),FALSE,That Touch of Mink
1962,ART DIRECTION (Color),FALSE,The Wonderful World of the Brothers Grimm
1962,CINEMATOGRAPHY (Black-and-White),FALSE,Birdman of Alcatraz
1962,CINEMATOGRAPHY (Black-and-White),TRUE,The Longest Day
1962,CINEMATOGRAPHY (Black-and-White),FALSE,To Kill a Mockingbird
1962,CINEMATOGRAPHY (Black-and-White),FALSE,Two for the Seesaw
1962,CINEMATOGRAPHY (Black-and-White),FALSE,What Ever Happened to Baby Jane?
1962,CINEMATOGRAPHY (Color),FALSE,Gypsy
1962,CINEMATOGRAPHY (Color),FALSE,Hatari!
1962,CINEMATOGRAPHY (Color),TRUE,Lawrence of Arabia
1962,CINEMATOGRAPHY (Color),FALSE,Mutiny on the Bounty
1962,CINEMATOGRAPHY (Color),FALSE,The Wonderful World of the Brothers Grimm
1962,COSTUME DESIGN (Black-and-White),FALSE,Days of Wine and Roses
1962,COSTUME DESIGN (Black-and-White),FALSE,The Man Who Shot Liberty Valance
1962,COSTUME DESIGN (Black-and-White),FALSE,The Miracle Worker
1962,COSTUME DESIGN (Black-and-White),FALSE,Phaedra
1962,COSTUME DESIGN (Black-and-White),TRUE,What Ever Happened to Baby Jane?
1962,COSTUME DESIGN (Color),FALSE,Bon Voyage!
1962,COSTUME DESIGN (Color),FALSE,Gypsy
1962,COSTUME DESIGN (Color),FALSE,Meredith Willson's The Music Man
1962,COSTUME DESIGN (Color),FALSE,My Geisha
1962,COSTUME DESIGN (Color),TRUE,The Wonderful World of the Brothers Grimm
1962,DIRECTING,FALSE,David and Lisa
1962,DIRECTING,FALSE,Divorce--Italian Style
1962,DIRECTING,TRUE,Lawrence of Arabia
1962,DIRECTING,FALSE,The Miracle Worker
1962,DIRECTING,FALSE,To Kill a Mockingbird
1962,DOCUMENTARY (Feature),FALSE,Alvorada (Brazil's Changing Face)
1962,DOCUMENTARY (Feature),TRUE,Black Fox
1962,DOCUMENTARY (Short Subject),TRUE,Dylan Thomas
1962,DOCUMENTARY (Short Subject),FALSE,The John Glenn Story
1962,DOCUMENTARY (Short Subject),FALSE,The Road to the Wall
1962,FILM EDITING,TRUE,Lawrence of Arabia
1962,FILM EDITING,FALSE,The Longest Day
1962,FILM EDITING,FALSE,The Manchurian Candidate
1962,FILM EDITING,FALSE,Meredith Willson's The Music Man
1962,FILM EDITING,FALSE,Mutiny on the Bounty
1962,FOREIGN LANGUAGE FILM,FALSE,Electra
1962,FOREIGN LANGUAGE FILM,FALSE,The Four Days of Naples
1962,FOREIGN LANGUAGE FILM,FALSE,Keeper of Promises (The Given Word)
1962,FOREIGN LANGUAGE FILM,TRUE,Sundays and Cybele
1962,FOREIGN LANGUAGE FILM,FALSE,Tlayucan
1962,MUSIC (Music Score--substantially original),FALSE,Freud
1962,MUSIC (Music Score--substantially original),TRUE,Lawrence of Arabia
1962,MUSIC (Music Score--substantially original),FALSE,Mutiny on the Bounty
1962,MUSIC (Music Score--substantially original),FALSE,Taras Bulba
1962,MUSIC (Music Score--substantially original),FALSE,To Kill a Mockingbird
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Billy Rose's Jumbo
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Gigot
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Gypsy
1962,MUSIC (Scoring of Music--adaptation or treatment),TRUE,Meredith Willson's The Music Man
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,The Wonderful World of the Brothers Grimm
1962,MUSIC (Song),TRUE,Days of Wine and Roses
1962,MUSIC (Song),FALSE,Mutiny on the Bounty
1962,MUSIC (Song),FALSE,Two for the Seesaw
1962,MUSIC (Song),FALSE,Tender Is the Night
1962,MUSIC (Song),FALSE,Walk on the Wild Side
1962,BEST PICTURE,TRUE,Lawrence of Arabia
1962,BEST PICTURE,FALSE,The Longest Day
1962,BEST PICTURE,FALSE,Meredith Willson's The Music Man
1962,BEST PICTURE,FALSE,Mutiny on the Bounty
1962,BEST PICTURE,FALSE,To Kill a Mockingbird
1962,SHORT SUBJECT (Cartoon),TRUE,The Hole
1962,SHORT SUBJECT (Cartoon),FALSE,Icarus Montgolfier Wright
1962,SHORT SUBJECT (Cartoon),FALSE,Now Hear This
1962,SHORT SUBJECT (Cartoon),FALSE,Self Defense--For Cowards
1962,SHORT SUBJECT (Cartoon),FALSE,Symposium on Popular Songs
1962,SHORT SUBJECT (Live Action),FALSE,Big City Blues
1962,SHORT SUBJECT (Live Action),FALSE,The Cadillac
1962,SHORT SUBJECT (Live Action),FALSE,The Cliff Dwellers (formerly titled 'One Plus One')
